Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Australian Men's Health Forum,null,null,null,null,,,,null,null,null,,null,null,null
Gen Physio - Your Home Health Experts,null,null,null,null,,,,null,null,null,,null,null,null
WeKo,"Jl. Taman Bintaro No.1A, RT.7/RW.11, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta RT.7, RT.7/RW.11, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia",-6.271613,106.7579181,ChIJXbran0LxaS4RAfQBAL_PU4E,,,,null,null,null,,"Jl. Taman Bintaro No.1A, RT.7/RW.11, Bintaro, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta RT.7, RT.7/RW.11, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia",-6.271613,106.7579181
Queensland Clinical Senate,"15 Butterfield St, Herston QLD 4006, Australia",-27.4452611,153.0286443,ChIJq_jc1WpZkWsRIJaVAZmtf1o,,,,null,null,null,,"15 Butterfield St, Herston QLD 4006, Australia",-27.4452611,153.0286443
Cronos Australia (ASX:CAU),null,null,null,null,,,,null,null,null,,null,null,null
Olympic Park Sports Medicine Centre,"3 Stadium Dr, Singapore 397630",1.3044037,103.8744043,ChIJq6qqqkcY2jERWbzwNpDHFlw,,,,null,null,null,,"3 Stadium Dr, Singapore 397630",1.3044037,103.8744043
That Sugar Movement,null,null,null,null,,,,null,null,null,,null,null,null
Blue Fitness,"183 Jln Pelikat, #B1-38, Singapore 537643",1.3549799,103.8874335,ChIJxRX5c7cX2jERlu-LuSs-W14,,,,"10 Regent Street, Melbourne, Victoria, 3181, AU",-25.574999,134.3547,,"10 Regent Street, Melbourne, Victoria, 3181, AU",-25.574999,134.3547
Nutrition Experts,"18 Mohamed Sultan Rd, Singapore 238967",1.2934068,103.8415296,ChIJNWHgxucZ2jERP6jFfqhLPJk,,,,"Suite 1, Level 1, 77 York St, Sydney, NSW, 2000, AU",-25.574999,134.3547,,"Suite 1, Level 1, 77 York St, Sydney, NSW, 2000, AU",-25.574999,134.3547
Colbrow Medics (inc. First Aid @ Events),"Unit 10/556 – 598 Princes Hwy, Noble Park North VIC 3174, Australia",-37.9510519,145.1773235,ChIJZXPR0qNA1moR1kAdLC6tR1g,,,,null,null,null,,"Unit 10/556 – 598 Princes Hwy, Noble Park North VIC 3174, Australia",-37.9510519,145.1773235
Allegra,"310 Orchard Rd, Singapore 238864",1.3050261,103.832772,ChIJDdDqhY0Z2jERij-L1JLW75Q,,,,null,null,null,,"310 Orchard Rd, Singapore 238864",1.3050261,103.832772
Retirement Now,"Level 13A, Bangunan Tierra Crest, No. 3A, Jalan SS 6/3, 47301 Petaling Jaya, Selangor, Malaysia",3.099976,101.6002264,ChIJU20ceTJPzDERgraK3AKRG4Y,,,,null,null,null,,"Level 13A, Bangunan Tierra Crest, No. 3A, Jalan SS 6/3, 47301 Petaling Jaya, Selangor, Malaysia",3.099976,101.6002264
Logic Health,"21 Bukit Batok Cres, Wcega Tower, Singapore 658065",1.3373171,103.7596643,ChIJZw09OW4Q2jERYiZC-uWs3Zo,,,,null,null,null,,"21 Bukit Batok Cres, Wcega Tower, Singapore 658065",1.3373171,103.7596643
Physiotherapy Associates Australia,"Paragon Medical Centre #09-13 to #09-14, 290 Orchard Road (S)238859, Singapore 238859",1.3043349,103.8361743,ChIJl_sOMpIZ2jERkkXXmcMyyic,,,,"Carseldine Central, Brisbane, QLD, 4034, AU",-27.47126,153.01831,,"Carseldine Central, Brisbane, QLD, 4034, AU",-27.47126,153.01831
Daly & Ritchie,"25, Jalan Timah Sari, Kampung Kenangan Dato Onn, 83000 Batu Pahat, Johor, Malaysia",1.8599873,102.9392676,ChIJpzhW69RW0DERJe_YdX5fgUs,,,,null,null,null,,"25, Jalan Timah Sari, Kampung Kenangan Dato Onn, 83000 Batu Pahat, Johor, Malaysia",1.8599873,102.9392676
JBX Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Australian Dental Association QLD,"24/28 Hamilton Pl, Bowen Hills QLD 4006, Australia",-27.447562,153.035393,ChIJiaG8WOxZkWsRgKNjjxJ1v_U,,,,null,null,null,,"24/28 Hamilton Pl, Bowen Hills QLD 4006, Australia",-27.447562,153.035393
Allied Health Professions Australia,"Lvl 8/350 Collins St, Melbourne VIC 3000, Australia",-37.8163655,144.9628186,ChIJ76iXNbRC1moRa2Of2YFk8kg,,,,null,null,null,,"Lvl 8/350 Collins St, Melbourne VIC 3000, Australia",-37.8163655,144.9628186
Weleda Australia Ltd,"Heanor Road, Ilkeston DE7 8DR, United Kingdom",52.978712,-1.310548,ChIJDU78aHHteUgRoX81AFU_BE4,,,,null,null,null,,"Heanor Road, Ilkeston DE7 8DR, United Kingdom",52.978712,-1.310548
Workforce Health Assessors,"level 4/15 Victoria St, Hobart TAS 7000, Australia",-42.884393,147.32668,ChIJxfgULJt1bqoRV4PpaZP_-2E,,,,null,null,null,,"level 4/15 Victoria St, Hobart TAS 7000, Australia",-42.884393,147.32668
The Wellness Orchard,"Orchard Rd, Singapore",1.301674,103.8380766,ChIJHyJZRr0Z2jERJz4xlxb1LPs,,,,null,null,null,,"Orchard Rd, Singapore",1.301674,103.8380766
Liberty Enterprises,"9031 Ram Bagh Road, Azad Market Rd, New Delhi, Delhi 110006, India",28.6646742,77.2075318,ChIJ5REwhnP9DDkRpUJM3qaWM6Q,,,,null,null,null,,"9031 Ram Bagh Road, Azad Market Rd, New Delhi, Delhi 110006, India",28.6646742,77.2075318
AcroYoga International,null,null,null,null,,,,null,null,null,,null,null,null
Gateway Health - People living well,"45-47 MacKay St, Wangaratta VIC 3677, Australia",-36.3530507,146.3200245,ChIJcVqWWLfbJmsRr8aFpuQBb0A,,,,null,null,null,,"45-47 MacKay St, Wangaratta VIC 3677, Australia",-36.3530507,146.3200245
Quintis Sandalwood,"Level 1/87 Colin St, West Perth WA 6005, Australia",-31.94754,115.8421715,ChIJxxpgg42kMioRu01Zg4a5omM,,,,null,null,null,,"Level 1/87 Colin St, West Perth WA 6005, Australia",-31.94754,115.8421715
Billy,"AEON, 8, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor, Malaysia",1.4812379,103.6554249,ChIJ0QPSvktz2jERLs6-82gYBng,,,,null,null,null,,"AEON, 8, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor, Malaysia",1.4812379,103.6554249
Worksite Fitness and Rehabilitation,"2/11 Regal Pl, Perth WA 6004, Australia",-31.953931,115.876945,ChIJ-yB-mR-7MioRC0s34jG20OM,,,,null,null,null,,"2/11 Regal Pl, Perth WA 6004, Australia",-31.953931,115.876945
YEAH (Youth Empowerment Against HIV/AIDS),"1 Erskineville Rd, Newtown NSW 2042, Australia",-33.897005,151.1804625,ChIJ3zeatDawEmsREeaIZQ0EOog,,,,null,null,null,,"1 Erskineville Rd, Newtown NSW 2042, Australia",-33.897005,151.1804625
South Pacific Health Clubs,"10/18 Jacka Blvd, St Kilda VIC 3182, Australia",-37.8650614,144.9719449,ChIJETjlMHto1moRjOZwmAi1gzE,,,,null,null,null,,"10/18 Jacka Blvd, St Kilda VIC 3182, Australia",-37.8650614,144.9719449
Ace Sports Clinic - Australia,"1 St Clair Ave W #302, Toronto, ON M4V 1K6, Canada",43.6877731,-79.3943248,ChIJO7q311ozK4gRUzm3u1A45b4,,,,null,null,null,,"1 St Clair Ave W #302, Toronto, ON M4V 1K6, Canada",43.6877731,-79.3943248
The Push-Up Challenge,null,null,null,null,,,,null,null,null,,null,null,null
Survival,"1 Pemimpin Dr, #09-07 One Pemimpin, Singapore 576151",1.3519521,103.8429144,ChIJLQmDG_MX2jERAo6B_HuAXq4,,,,null,null,null,,"1 Pemimpin Dr, #09-07 One Pemimpin, Singapore 576151",1.3519521,103.8429144
KangaTech,"204-206 Arden St, North Melbourne VIC 3051, Australia",-37.7997182,144.9413551,ChIJgZ3CyT1d1moRN0RoXzZ6XP0,,,,null,null,null,,"204-206 Arden St, North Melbourne VIC 3051, Australia",-37.7997182,144.9413551
Continence Foundation of Australia,"1/407 Canterbury Rd, Surrey Hills VIC 3127, Australia",-37.82469,145.089873,ChIJWy4uL8tc1moRiF-v0p-IgoA,,,,null,null,null,,"1/407 Canterbury Rd, Surrey Hills VIC 3127, Australia",-37.82469,145.089873
The Loneliness Project,null,null,null,null,,,,null,null,null,,null,null,null
Prevention United,"20 Bukit Batok Cres, #05-20 Enterprise Centre, Singapore 658080",1.3386072,103.7569763,ChIJ8yZ80U8Q2jERHwub_0mgSEo,,,,null,null,null,,"20 Bukit Batok Cres, #05-20 Enterprise Centre, Singapore 658080",1.3386072,103.7569763
Women's Health Queensland Wide,"337 Water St, Fortitude Valley QLD 4006, Australia",-27.4540388,153.0311078,ChIJZeLwP_lZkWsR5tacCZ3-HZE,,,,"68 Anderson Street, Fortitude Valley, QLD, 4006, AU",-27.47126,153.01831,,"68 Anderson Street, Fortitude Valley, QLD, 4006, AU",-27.47126,153.01831
ADL Support Services,Singapore 573969,1.358606,103.833566,ChIJNU_K9iUX2jERP2RePz-w1DM,,,,null,null,null,,Singapore 573969,1.358606,103.833566
Imaging @ Olympic Park,"Gate, F, Ground Floor/60 Olympic Blvd, Melbourne VIC 3004, Australia",-37.8246268,144.9843673,ChIJd2BZ0JVC1moRHO-oBVqsnn8,,,,"Olympic Boulevard, Melbourne, VIC, 3004, AU",-37.803425,145.01105,,"Olympic Boulevard, Melbourne, VIC, 3004, AU",-37.803425,145.01105
Fruit at Work,"31 Bukit Batok Cres, Singapore 658070",1.3371321,103.7587868,ChIJMeQ092UR2jERIeQcOES7cNE,,,,null,null,null,,"31 Bukit Batok Cres, Singapore 658070",1.3371321,103.7587868
Happy Body At Work,"15, Jalan Indah 16/8, Taman Bukit Indah, 81200 Johor Bahru, Johor, Malaysia",1.4792395,103.664015,ChIJTRdPlDRz2jERk5Tb3LaFIV0,,,,"4 Cornwallis St, Eveleigh, New South Wales, 2015, AU",-33.84907,151.13834,,"4 Cornwallis St, Eveleigh, New South Wales, 2015, AU",-33.84907,151.13834
Danger Sun Overhead,"D Block/300 S Pine Rd, Brendale QLD 4500, Australia",-27.3292108,152.9809538,ChIJj44ohEL9k2sRBvSC4rDKWtE,,,,null,null,null,,"D Block/300 S Pine Rd, Brendale QLD 4500, Australia",-27.3292108,152.9809538
VOICE - Psychologists & Allied Professionals,"2-3A Level 2 Wisma Lifecare, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1098488,101.6643542,ChIJef4p_SpKzDERNZQfkL2Y6nQ,,,,"null, Brisbane, Queensland, 4000, AU",-27.47126,153.01831,,"null, Brisbane, Queensland, 4000, AU",-27.47126,153.01831
MAACG Medical,"Building 5, Level 3/658 Church St, Richmond VIC 3121, Australia",-37.83104,144.9952422,ChIJ0cTqJqBD1moRRj28QTht2vI,,,,null,null,null,,"Building 5, Level 3/658 Church St, Richmond VIC 3121, Australia",-37.83104,144.9952422
Right at Home Australia,"U4/16-36 Nile St, Woolloongabba QLD 4102, Australia",-27.4881488,153.0385736,ChIJYSmb_m1akWsRjRYOoUDC-nc,,,,null,null,null,,"U4/16-36 Nile St, Woolloongabba QLD 4102, Australia",-27.4881488,153.0385736
Aboriginal Health Council of South Australia Ltd,"220 Franklin St, Adelaide SA 5000, Australia",-34.92745,138.590975,ChIJg-1GjyTPsGoRjpOQAa8u9fE,,,,null,null,null,,"220 Franklin St, Adelaide SA 5000, Australia",-34.92745,138.590975
Maslow For People,null,null,null,null,,,,null,null,null,,null,null,null
Total Rehab Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Pure Water Systems Pty Ltd,"17, Jalan Kempas 2/1, Kawasan Perindustrian Tanah Tampoi, 81200 Johor Bahru, Johor, Malaysia",1.5145009,103.7326119,ChIJXemPdH9t2jERe_fsditXCiU,,,,null,null,null,,"17, Jalan Kempas 2/1, Kawasan Perindustrian Tanah Tampoi, 81200 Johor Bahru, Johor, Malaysia",1.5145009,103.7326119
Krav Maga Defence Institute,"8 Rutland St, Surry Hills NSW 2010, Australia",-33.8864128,151.2073676,ChIJK_wVVCCuEmsRGuJTo6uN8F0,,,,"8 Rutland Street, Surry Hills, NSW, 2010, AU",-25.574999,134.3547,,"8 Rutland Street, Surry Hills, NSW, 2010, AU",-25.574999,134.3547
Caruso's Natural Health,"14 Shale Pl, Eastern Creek NSW 2766, Australia",-33.818837,150.849435,ChIJf3EwdciQEmsRhXN05Gm5kOw,,,,"14 Shale Pl, Eastern Creek, NSW, 2766, AU",-33.84907,151.13834,,"14 Shale Pl, Eastern Creek, NSW, 2766, AU",-33.84907,151.13834
Club Active,"302 Jurong East Street 32, Singapore 600302",1.344483,103.734731,ChIJfwFSyxgQ2jER26kP1CZNzuo,,,,null,null,null,,"302 Jurong East Street 32, Singapore 600302",1.344483,103.734731
Corio Bay Health Group,"283 Latrobe Terrace, Geelong VIC 3220, Australia",-38.1508743,144.3523926,ChIJS7jo_gUU1GoRdcv9wDBMXSU,,,,null,null,null,,"283 Latrobe Terrace, Geelong VIC 3220, Australia",-38.1508743,144.3523926
Ozi Air,"6/12 Scania Ct, Gepps Cross SA 5094, Australia",-34.8443658,138.5934194,ChIJKaEkSS3JsGoRRZwlrUk_EOc,,,,null,null,null,,"6/12 Scania Ct, Gepps Cross SA 5094, Australia",-34.8443658,138.5934194
Mr Perfect,null,null,null,null,,,,null,null,null,,null,null,null
BioMedica Nutraceuticals,"14/34-36 Ralph St, Alexandria NSW 2015, Australia",-33.9185065,151.1970009,ChIJy8CX1cOxEmsRzeIu0zRUMgU,,,,null,null,null,,"14/34-36 Ralph St, Alexandria NSW 2015, Australia",-33.9185065,151.1970009
The Sports Injury Clinic,"SBF Medical Center, #03-02, 160 Robinson Rd, Singapore 068914",1.278027,103.847984,ChIJYWuy22wZ2jERLsTHS8S8c58,,,,null,null,null,,"SBF Medical Center, #03-02, 160 Robinson Rd, Singapore 068914",1.278027,103.847984
loop+,"21 Woodlands Cl, #05-41B Primz Bizhub, Singapore 737854",1.4351696,103.8048721,ChIJ75OhjYMT2jERnq6ge2ZAJzU,,,,null,null,null,,"21 Woodlands Cl, #05-41B Primz Bizhub, Singapore 737854",1.4351696,103.8048721
Sunscreen Stations Australia,"21 Grosvenor St, Neutral Bay NSW 2089, Australia",-33.8300991,151.220697,ChIJBfh303WtEmsRgzxmSA7Kwzs,,,,null,null,null,,"21 Grosvenor St, Neutral Bay NSW 2089, Australia",-33.8300991,151.220697
Potential(x),"Level 2/120 Chalmers St, Surry Hills NSW 2010, Australia",-33.8867936,151.206953,ChIJY4Oz8CCuEmsRemPbNjxY76o,,,,null,null,null,,"Level 2/120 Chalmers St, Surry Hills NSW 2010, Australia",-33.8867936,151.206953
Hoap,"A3, Kampung Suak Petai, 33800 Manong, Perak, Malaysia",4.5953642,100.8818209,ChIJV2N8_dDGyjERsKGsOHFgZWc,,,,null,null,null,,"A3, Kampung Suak Petai, 33800 Manong, Perak, Malaysia",4.5953642,100.8818209
La Trobe Sport,"Unnamed Road, Bundoora VIC 3083, Australia",-37.7238425,145.0421362,ChIJpV7b5ylF1moRGPiPFREbHVs,,,,null,null,null,,"Unnamed Road, Bundoora VIC 3083, Australia",-37.7238425,145.0421362
Whitecoat,"201 Henderson Rd, #05-11/12 Apex @ Henderson, Singapore 159545",1.2827111,103.8204487,ChIJ1xTXAi8b2jERxsQ5hzd17bs,,,,null,null,null,,"201 Henderson Rd, #05-11/12 Apex @ Henderson, Singapore 159545",1.2827111,103.8204487
Ace Sports Clinic - Canada,"1 St Clair Ave W #302, Toronto, ON M4V 1K6, Canada",43.6877731,-79.3943248,ChIJO7q311ozK4gRUzm3u1A45b4,,,,null,null,null,,"1 St Clair Ave W #302, Toronto, ON M4V 1K6, Canada",43.6877731,-79.3943248
Kingswim,"4-12 The Avenue, Narre Warren South VIC 3805, Australia",-38.0573341,145.3151249,ChIJN91Lsnga1moRbs95ndKuqeY,,,,null,null,null,,"4-12 The Avenue, Narre Warren South VIC 3805, Australia",-38.0573341,145.3151249
My EP- Clinical Exercise Physiologists,"OD on Movement Performance Centre, 1/10 Sunshine Beach Rd, Noosa Heads QLD 4567, Australia",-26.397119,153.090194,ChIJVVIEMcxpk2sRiygxlYWKMiE,,,,"2 Pangarinda Pl, Sunshine Coast, Queensland, 4557, AU",-26.690546,153.09708,,"2 Pangarinda Pl, Sunshine Coast, Queensland, 4557, AU",-26.690546,153.09708
The United Project,"432 Balestier Rd, Singapore 329813",1.3265529,103.8487519,ChIJ96y62GEX2jERt_P8MuXLSug,,,,null,null,null,,"432 Balestier Rd, Singapore 329813",1.3265529,103.8487519
Health Equals Freedom:Making Sense of Cancer,null,null,null,null,,,,null,null,null,,null,null,null
WynActive,"80-82 Derrimut Rd, Hoppers Crossing VIC 3029, Australia",-37.8833647,144.6833398,ChIJ_74j3liP1moRHacMFGR4hX8,,,,null,null,null,,"80-82 Derrimut Rd, Hoppers Crossing VIC 3029, Australia",-37.8833647,144.6833398
Australian Health Journal,"60 MacPherson Rd, Singapore 348615",1.3276348,103.8706303,ChIJ_7Z17IYX2jER6lPAZ8w1OIE,,,,null,null,null,,"60 MacPherson Rd, Singapore 348615",1.3276348,103.8706303
D'Accord OAS,"Level 15/379 Collins St, Melbourne VIC 3000, Australia",-37.817286,144.962001,ChIJaX-SEKhC1moRS8GmVJUGf4k,,,,null,null,null,,"Level 15/379 Collins St, Melbourne VIC 3000, Australia",-37.817286,144.962001
Again Faster Australia,"6/31 Paisley Dr, Lawnton QLD 4501, Australia",-27.2857561,152.9881784,ChIJBcZ3Td38k2sRXzUeMWJ68ys,,,,null,null,null,,"6/31 Paisley Dr, Lawnton QLD 4501, Australia",-27.2857561,152.9881784
healthAbility,"917 Main Rd, Eltham VIC 3095, Australia",-37.714693,145.147965,ChIJQVFkI9A31moR1xuc9s4J01Y,,,,null,null,null,,"917 Main Rd, Eltham VIC 3095, Australia",-37.714693,145.147965
Dermhealth.co,null,null,null,null,,,,null,null,null,,null,null,null
MetroNaps,null,null,null,null,,,,null,null,null,,null,null,null
Fitcover,null,null,null,null,,,,null,null,null,,null,null,null
NovoFit,"Unit 3/2 Dunn Rd, Smeaton Grange NSW 2567, Australia",-34.0288191,150.75784,ChIJdTTqDSHxEmsRupIcKXRQPgc,,,,null,null,null,,"Unit 3/2 Dunn Rd, Smeaton Grange NSW 2567, Australia",-34.0288191,150.75784
Retreat Yourself,"23 Telstar Place, Beach Haven, Auckland 0626, New Zealand",-36.7990728,174.6851963,ChIJBeNbFyw_DW0RxW81pI2UXrU,,,,"Surf Coast Hwy, Torquay, VIC, 3228, AU",-38.34489,144.22487,,"Surf Coast Hwy, Torquay, VIC, 3228, AU",-38.34489,144.22487
Brisbane Nutritionist | Alessandra Nutrition,"Level 9/110 Mary St, Brisbane City QLD 4000, Australia",-27.4714213,153.0277733,ChIJjyKefhxakWsRQwO8DKLeImA,,,,null,null,null,,"Level 9/110 Mary St, Brisbane City QLD 4000, Australia",-27.4714213,153.0277733
Johnson Health Tech Australia,"78 Logis Blvd, Dandenong South VIC 3175, Australia",-38.0062871,145.1984763,ChIJk3WrV3YT1moRZpxlcvkq6nk,,,,null,null,null,,"78 Logis Blvd, Dandenong South VIC 3175, Australia",-38.0062871,145.1984763
Integrated Wellness Group,"8 Sinaran Dr, #05-04 Specialist Center (S, Singapore 307470",1.3201432,103.8448448,ChIJq6rqXecZ2jERPch_tZHD00s,,,,null,null,null,,"8 Sinaran Dr, #05-04 Specialist Center (S, Singapore 307470",1.3201432,103.8448448
Derrimut 24:7 Gym,null,null,null,null,,,,null,null,null,,null,null,null
The Happiness Lab,"Avenue Brugmann 227, 1050 Bruxelles, Belgium",50.8619914,4.416677,ChIJARrxCMHdw0cRS8Nkz1bwa3E,,,,null,null,null,,"Avenue Brugmann 227, 1050 Bruxelles, Belgium",50.8619914,4.416677
Hydrogen Technologies Holdings Pty Ltd,"U 5/261 McCormack St, Manunda QLD 4870, Australia",-16.9148735,145.7448723,ChIJyQjHRrxleGkRTPLGpJKd7Ro,,,,null,null,null,,"U 5/261 McCormack St, Manunda QLD 4870, Australia",-16.9148735,145.7448723
ARMADALE KELMSCOTT MEMORIAL HOSPITAL AUXILIARY INC,"3056 Albany Hwy, Mount Nasura WA 6112, Australia",-32.1328761,116.0198247,ChIJ_wAPnHSTMioRQGtVlyeK8Wo,,,,null,null,null,,"3056 Albany Hwy, Mount Nasura WA 6112, Australia",-32.1328761,116.0198247
Thriverapp,null,null,null,null,,,,null,null,null,,null,null,null
Sue Mann Nursing & Community Care,"3.20/4 Ilya Ave, Erina NSW 2250, Australia",-33.4397052,151.3839064,ChIJtf1IanjKcmsRtyWPjuu_Bwo,,,,null,null,null,,"3.20/4 Ilya Ave, Erina NSW 2250, Australia",-33.4397052,151.3839064
Generative HSE,"171 Clarence St, Sydney NSW 2000, Australia",-33.868456,151.2051341,ChIJv-OKTz-uEmsREVFwS9IVwzI,,,,"42 Joanne Street, Deeragun, QLD, 4818, AU",-19.216566,146.60027,,"42 Joanne Street, Deeragun, QLD, 4818, AU",-19.216566,146.60027
SALT - Sport And Life Training,"H.E. Parker Reserve, Heathmont VIC, Australia",-37.8346239,145.2535594,ChIJs3e74Ls71moRp_MyLpVL9c4,,,,null,null,null,,"H.E. Parker Reserve, Heathmont VIC, Australia",-37.8346239,145.2535594
Hunter Lab,"Kuala Kurau, 34250 Kuala Kurau, Perak, Malaysia",5.038278,100.394439,ChIJb1ay9OqlSjARoLmx40iUCKQ,,,,null,null,null,,"Kuala Kurau, 34250 Kuala Kurau, Perak, Malaysia",5.038278,100.394439
The Firm,"No 18, 01, Jalan Bestari 5/2, Taman Nusa Bestari, 81200 Skudai, Johor, Malaysia",1.481273,103.6659581,ChIJj--kizNz2jER2kwa9eGdBDc,,,,null,null,null,,"No 18, 01, Jalan Bestari 5/2, Taman Nusa Bestari, 81200 Skudai, Johor, Malaysia",1.481273,103.6659581
Vita Life Sciences,"23, Jalan Jurunilai U1/20, Hicom-glenmarie Industrial Park, 40150 Shah Alam, Selangor, Malaysia",3.0902695,101.5657935,ChIJQZjg_DVJzDERvJWS-Sn-PKY,,,,null,null,null,,"23, Jalan Jurunilai U1/20, Hicom-glenmarie Industrial Park, 40150 Shah Alam, Selangor, Malaysia",3.0902695,101.5657935
Happy Melon Studios,"1252 High St, Armadale VIC 3143, Australia",-37.856642,145.028401,ChIJ89C2k-Bp1moRp_ylIi0siGE,,,,null,null,null,,"1252 High St, Armadale VIC 3143, Australia",-37.856642,145.028401
Healthy Lifestyles Australia,"2A Ryan Rd, Ryan QLD 4825, Australia",-20.7052731,139.4988621,ChIJ6ZxO3c9SFmoR9iqL2KmvHjU,,,,null,null,null,,"2A Ryan Rd, Ryan QLD 4825, Australia",-20.7052731,139.4988621
The Collective,Singapore,1.3343012,103.795918,ChIJUzNDOBYR2jERXDeg1Cf2Dcg,,,,null,null,null,,Singapore,1.3343012,103.795918
Laser Clinics New Zealand,"Shop 111, The Plaza, 84 The Square, Palmerston North 4410, New Zealand",-40.3569291,175.6132237,ChIJac3gvASzQW0Rx9Xj5r45_S8,,,,null,null,null,,"Shop 111, The Plaza, 84 The Square, Palmerston North 4410, New Zealand",-40.3569291,175.6132237
MAT - Movement Assessment Technologies,null,null,null,null,,,,null,null,null,,null,null,null
The Lifestyle Suite,"1/342 New S Head Rd, Double Bay NSW 2028, Australia",-33.8778285,151.2424264,ChIJ_6-vguetEmsRpB6AYEdFG2Q,,,,null,null,null,,"1/342 New S Head Rd, Double Bay NSW 2028, Australia",-33.8778285,151.2424264
IWC Ltd (Indigenous Wellbeing Centre),"184 Barolin St, Bundaberg Central QLD 4670, Australia",-24.888424,152.3586351,ChIJId847qq-62sRv59pFcLLUNM,,,,null,null,null,,"184 Barolin St, Bundaberg Central QLD 4670, Australia",-24.888424,152.3586351
Community Options Australia,"Suite 1, Level 2/44 Hampden Rd, Artarmon NSW 2064, Australia",-33.8097143,151.185694,ChIJmw-fGS-uEmsRKkUa-cnHstY,,,,null,null,null,,"Suite 1, Level 2/44 Hampden Rd, Artarmon NSW 2064, Australia",-33.8097143,151.185694
Compeat Nutrition,null,null,null,null,,,,null,null,null,,null,null,null
Fusion Health,"501 Orchard Road 04-11, Wheelock Place, Singapore 238880",1.3047411,103.8305926,ChIJrY2Id0Ua2jERYwDFYQrwvIs,,,,"93 Centennial Circuit, Byron Bay, NSW, 2481, AU",-28.670261,153.55615,,"93 Centennial Circuit, Byron Bay, NSW, 2481, AU",-28.670261,153.55615
Michelle Bridges,"53 Jersey Rd, Woollahra NSW 2025, Australia",-33.8882259,151.2350962,ChIJxxzteweuEmsRKHHT0xLlJoQ,,,,"null, null, null, null, AU",-25.574999,134.3547,,"null, null, null, null, AU",-25.574999,134.3547
BodyExo,"Level 13/333 George St, Sydney NSW 2000, Australia",-33.8668138,151.2068747,ChIJAQBA80CuEmsRSiUQFGNjRGU,,,,null,null,null,,"Level 13/333 George St, Sydney NSW 2000, Australia",-33.8668138,151.2068747
The Change Room,"Shop 6, Gateway to Observatory Corner of Lower Main Rd and, Cranko Rd, Observatory, 7925, South Africa",-33.9423336,18.4688605,ChIJNc-gZBtdzB0RbrJVlBTuex4,,,,null,null,null,,"Shop 6, Gateway to Observatory Corner of Lower Main Rd and, Cranko Rd, Observatory, 7925, South Africa",-33.9423336,18.4688605
Active Mobility Systems,"Unit 8/110-120 Silverwater Rd, Silverwater NSW 2128, Australia",-33.834774,151.0474853,ChIJZ4skc6C8EmsRco-cfaMI9HM,,,,null,null,null,,"Unit 8/110-120 Silverwater Rd, Silverwater NSW 2128, Australia",-33.834774,151.0474853
Active & Thriving,"9G, Jalan Pendidikan 8, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.5441209,103.6303019,ChIJrxjXaGx12jER150eJsNACK8,,,,null,null,null,,"9G, Jalan Pendidikan 8, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.5441209,103.6303019
ActivOT,"458 Morphett St, Adelaide SA 5001, Australia",-34.935177,138.5946844,ChIJ8Rd1pujPsGoR4wEo9RYtK5I,,,,null,null,null,,"458 Morphett St, Adelaide SA 5001, Australia",-34.935177,138.5946844
Plena Healthcare - previously Leading Nutrition,"126 Fordham Ave, Camberwell VIC 3124, Australia",-37.844807,145.07698,ChIJeY5Clx9v1moR6aCo1TBXwpU,,,,null,null,null,,"126 Fordham Ave, Camberwell VIC 3124, Australia",-37.844807,145.07698
Fuel Your Life (Australia),"Kontiki, Tower 2, Suite 209/55 Plaza Parade, Maroochydore QLD 4558, Australia",-26.6577234,153.0844898,ChIJ45Vphdh3k2sRsMW6jKJCKLM,,,,null,null,null,,"Kontiki, Tower 2, Suite 209/55 Plaza Parade, Maroochydore QLD 4558, Australia",-26.6577234,153.0844898
Leef Independent Living Solutions Pty Ltd,"652 Glen Huntly Rd, Caulfield South VIC 3162, Australia",-37.88646,145.017092,ChIJJwB1z2Zp1moRNXtaKb4WmfY,,,,null,null,null,,"652 Glen Huntly Rd, Caulfield South VIC 3162, Australia",-37.88646,145.017092
SILK Laser Clinics,"Shop/36 Whitfords Ave, Hillarys WA 6025, Australia",-31.7963922,115.7504828,ChIJ60RZiWSrMioR4sDeGPz2h3s,,,,null,null,null,,"Shop/36 Whitfords Ave, Hillarys WA 6025, Australia",-31.7963922,115.7504828
