Name,Latitude,Longitude,,Latitude_0,Longitude_0,,C_T,C_G
Corry Automotive,41.92033,-79.64033,,null,null,,41.92033,-79.64033
Potter Automotive,null,null,,null,null,,null,null
Betta Automotive,33.818824,-85.765662,,null,null,,33.818824,-85.765662
Selby Automotive,41.364162,-89.335287,,null,null,,41.364162,-89.335287
Krooz Automotive,null,null,,null,null,,null,null
Macquarie Brake & Automotive Services,null,null,,null,null,,null,null
Barry Gardner Automotive,51.39979,-3.2838,,null,null,,51.39979,-3.2838
Milton Hawker Automotive,null,null,,null,null,,null,null
Ron Nicoll Automotive Services,null,null,,null,null,,null,null
Graeme Joseph Automotive,55.981193,-3.574738,,null,null,,55.981193,-3.574738
Col Harrison Automotive,51.474678,5.622127,,null,null,,51.474678,5.622127
Advanced Tech Automotive,-27.96635,153.404518,,null,null,,-27.96635,153.404518
Rusden Europro Automotive,null,null,,null,null,,null,null
Surrey Hills Automotive,-37.828253,145.09513,,null,null,,-37.828253,145.09513
SOS Mobile Automotive,12.0402,42.773895,,null,null,,12.0402,42.773895
John Edwards Automotive,17.108788,-61.824679,,null,null,,17.108788,-61.824679
1 Stop Automotive,null,null,,null,null,,null,null
Manning Valley Automotive,null,null,,null,null,,null,null
R&A Automotive,40.682577,-73.986523,,null,null,,40.682577,-73.986523
FMP Group (Australia) Pty Ltd,-36.706151,142.208431,,null,null,,-36.706151,142.208431
PT Precision Automotive,null,null,,null,null,,null,null
Just Cars Automotive and Repairs,42.157201,-71.392634,,null,null,,42.157201,-71.392634
Sydney City Toyota,-33.868633,151.209421,,null,null,,-33.868633,151.209421
P & R Automotive,44.295284,-105.515321,,null,null,,44.295284,-105.515321
Mal Wood Automotive,-9.753392,-35.846242,,null,null,,-9.753392,-35.846242
Automotive Moulding Repairs & Polishing,38.989107,-76.314419,,null,null,,38.989107,-76.314419
Automotive Diagnostics & Repairs,13.43745,77.719544,,null,null,,13.43745,77.719544
Automotive Audio Visual,null,null,,null,null,,null,null
The Automotive Group Pty Ltd,null,null,,null,null,,null,null
AUTOMOTIVE HEATER LTD,51.531702,-0.209995,,null,null,,51.531702,-0.209995
Automotive Central,43.894883,-78.862142,,null,null,,43.894883,-78.862142
Automotive Solution Plus,35.851818,-84.241518,,null,null,,35.851818,-84.241518
THE Automotive Workshop,-38.1655,176.243606,,null,null,,-38.1655,176.243606
Automotive Panel Service,null,null,,null,null,,null,null
Automotive Sunroof and Trimming Services,null,null,,null,null,,null,null
Excellbuff Automotive Polishing Co.,null,null,,null,null,,null,null
Maztech Automotive,43.98613,-92.230336,,null,null,,43.98613,-92.230336
Superior Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Stillwell Motor Group,34.044808,-118.258539,,null,null,,34.044808,-118.258539
ASR Automotive,40.584289,-105.050618,,null,null,,40.584289,-105.050618
Automate Automotive Australia pty ltd,-30.914137,135.318712,,-37.803425,145.01105,,-37.803425,145.01105
Equipe Automotive 4x4,null,null,,null,null,,null,null
Wilkinson Automotive,31.177904,-91.287551,,null,null,,31.177904,-91.287551
Palazzo Automotive,45.458573,7.977929,,null,null,,45.458573,7.977929
Euroserve Automotive Pty Ltd,-33.779957,151.277308,,null,null,,-33.779957,151.277308
BELCONNEN EXHAUST AND AUTOMOTIVE,-26.631847,152.953431,,null,null,,-26.631847,152.953431
Terry Ryan Automotive Services,null,null,,null,null,,null,null
Five Star Automotive Services,30.431293,-87.287839,,null,null,,30.431293,-87.287839
Eastern Prestige Automotive Service,null,null,,null,null,,null,null
Graeme Cooper Automotive,55.981193,-3.574738,,null,null,,55.981193,-3.574738
Les Anderson Automotive,18.2,-73.75,,null,null,,18.2,-73.75
Paul K's Automotive,15.359526,-61.369031,,null,null,,15.359526,-61.369031
J-Jet Automotive,null,null,,null,null,,null,null
Archerfield Precise Automotive,-27.569475,153.005162,,null,null,,-27.569475,153.005162
Geelong West Automotive,null,null,,null,null,,null,null
ALLSTAR AUTOMOTIVE,65.583474,22.143998,,null,null,,65.583474,22.143998
Society of Speed | Supercar Automotive News,45.49868,-122.616717,,-33.84907,151.13834,,-33.84907,151.13834
Adelaide City Automotive Group,-34.929075,138.602578,,null,null,,-34.929075,138.602578
Webasto Group,49.465541,11.126494,,null,null,,49.465541,11.126494
AVL,35.423988,-82.534662,,null,null,,35.423988,-82.534662
VICTORY MOBILE AUTOMOTIVE,39.126061,-94.769769,,null,null,,39.126061,-94.769769
Ken Muston Automotive,35.18017,136.90656,,-36.368217,145.40341,,-36.368217,145.40341
Werribee Automotive Group,-37.89479,144.661343,,null,null,,-37.89479,144.661343
Australian Automotive Distribution Pty Ltd,null,null,,null,null,,null,null
Bon Vivant Automotive Care,7.217342,100.149,,null,null,,7.217342,100.149
Euro Automotive Botany,null,null,,null,null,,null,null
Austune Automotive,43.98613,-92.230336,,null,null,,43.98613,-92.230336
Basin Automotive,null,null,,null,null,,null,null
Tallangatta Automotive Repairs,-36.215144,147.176461,,null,null,,-36.215144,147.176461
Highpoint Automotive,27.910907,-82.712036,,null,null,,27.910907,-82.712036
Silverwater Automotive Services,-33.838183,151.043842,,null,null,,-33.838183,151.043842
Bickley Automotive,-32.001549,116.098217,,null,null,,-32.001549,116.098217
Beekman Automotive,41.604646,-73.69606,,null,null,,41.604646,-73.69606
Hyper Automotive,11.028562,124.60431,,null,null,,11.028562,124.60431
Tedious Automotive,45.163378,-78.574272,,null,null,,45.163378,-78.574272
Extreme 4x4 Automotive,49.044901,-122.348573,,null,null,,49.044901,-122.348573
Stewart Follows Automotive,null,null,,-33.84907,151.13834,,-33.84907,151.13834
M.R. Automotive,null,null,,null,null,,null,null
S & J Automotive Repairs,43.109872,-88.4992,,null,null,,43.109872,-88.4992
Yass Valley Automotive and Offroad,32.978702,-96.849148,,null,null,,32.978702,-96.849148
Robin Baldwin Automotive,33.574928,-79.006285,,null,null,,33.574928,-79.006285
Le Mans Automotive. Homepage.,null,null,,null,null,,null,null
HILLS DISTRICT AUTOMOTIVE,25.361382,91.793104,,null,null,,25.361382,91.793104
Hallam Road Automotive,-38.00418,145.27434,,null,null,,-38.00418,145.27434
Long Range Automotive,-40.12825,176.76021,,null,null,,-40.12825,176.76021
Geoff Conley Automotive,54.597226,-5.92807,,null,null,,54.597226,-5.92807
Batemans Bay Automotive Repairs,null,null,,null,null,,null,null
Brisco Butler Automotive Services,null,null,,null,null,,null,null
Welcome To Albion Automotive Repairs,4.446812,-75.207835,,null,null,,4.446812,-75.207835
Centreline Tyre & Automotive,32.960955,-96.683433,,null,null,,32.960955,-96.683433
Smooth Drive Automotive,30.737252,-86.564211,,null,null,,30.737252,-86.564211
North Sydney Automotive,-33.836767,151.2077,,null,null,,-33.836767,151.2077
R.B. Automotive Technicians Pty Ltd,null,null,,null,null,,null,null
Paul Hopley Automotive & Lpg Centre,68.230936,14.53646,,null,null,,68.230936,14.53646
Discount Tyres And Automotive,-33.964729,118.488316,,null,null,,-33.964729,118.488316
Yandina Automotive Repairs,-26.559319,152.95191,,null,null,,-26.559319,152.95191
Wallard Automotive PTY Ltd.,-33.779957,151.277308,,null,null,,-33.779957,151.277308
Star Automotive Repairs Pty Ltd,31.030974,-98.326329,,null,null,,31.030974,-98.326329
Elite Automotive Repairs Pty Ltd,null,null,,null,null,,null,null
Brees Automotive,null,null,,null,null,,null,null
Mazpro Automotive,43.98613,-92.230336,,null,null,,43.98613,-92.230336
STZ Automotive,-10.464722,-50.518612,,null,null,,-10.464722,-50.518612
WBD Automotive,-15.207425,48.482457,,null,null,,-15.207425,48.482457
Koutalis Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Neill Automotive,44.562466,-90.58807,,null,null,,44.562466,-90.58807
Frizelle Sunshine Automotive,31.5649,-94.11547,,null,null,,31.5649,-94.11547
Peter Warren Automotive,16.776738,-62.196701,,null,null,,16.776738,-62.196701
Precision Automotive Equipment,45.303948,-122.950059,,null,null,,45.303948,-122.950059
Women in Automotive,53.220569,-4.20134,,null,null,,53.220569,-4.20134
Automotive Fleet Services,44.911836,-76.02115,,null,null,,44.911836,-76.02115
Solitaire Automotive Group,null,null,,null,null,,null,null
Jefferson Automotive Group,38.571057,-92.241927,,null,null,,38.571057,-92.241927
Automotive Professionals,11.028562,124.60431,,null,null,,11.028562,124.60431
Automotive Personnel,46.344634,6.434209,,null,null,,46.344634,6.434209
Automotive Safety Engineering,55.789839,49.156254,,null,null,,55.789839,49.156254
Australian Automotive Air (DENSO Group Company),null,null,,-37.803425,145.01105,,-37.803425,145.01105
Automotive Technical Training Australia,23.81105,90.12226,,-25.574999,134.3547,,-25.574999,134.3547
Australian Automotive Sales,-38.35055,144.090856,,-37.803425,145.01105,,-37.803425,145.01105
Mercedes-Benz Careers International,-34.65146,-59.43068,,null,null,,-34.65146,-59.43068
Mercedes-Benz Australia,-34.65146,-59.43068,,null,null,,-34.65146,-59.43068
Northstar Automotive Group,32.807809,-97.204778,,null,null,,32.807809,-97.204778
Red Plum Automotive Brokering Services,null,null,,null,null,,null,null
Melbourne Automotive Tools & Equipment,53.546944,-113.641001,,-37.803425,145.01105,,-37.803425,145.01105
MUIRS AUTOMOTIVE PTY LIMITED,null,null,,-33.84907,151.13834,,-33.84907,151.13834
MotorEx - Australian Automotive Exhibition,null,null,,null,null,,null,null
Prestige Automotive Care,46.602936,-112.021759,,-27.47126,153.01831,,-27.47126,153.01831
Stag Automotive,45.259812,-75.571701,,-33.84907,151.13834,,-33.84907,151.13834
MACKAY Automotive Products,null,null,,-37.803425,145.01105,,-37.803425,145.01105
Terry's Automotive Services,null,null,,null,null,,null,null
Always There Automotive,41.287532,13.982039,,-38.231834,144.31837,,-38.231834,144.31837
Presto Automotive Mobile Mechanic,null,null,,-27.994457,153.40938,,-27.994457,153.40938
Braeside Automotive,42.544866,-73.605434,,null,null,,42.544866,-73.605434
Blue Sky Automotive,45.588014,-122.75225,,null,null,,45.588014,-122.75225
Sivewright Automotive,-52.58499,-73.70846,,null,null,,-52.58499,-73.70846
CSI AUTOMOTIVE,-37.745403,144.965316,,null,null,,-37.745403,144.965316
Greg Ormerod Automotive,40.472323,-80.028033,,null,null,,40.472323,-80.028033
Brian Turner's Automotive Service Centre,40.229863,-75.519641,,null,null,,40.229863,-75.519641
Sydney Mobile Automotive Services,61.599822,-149.504909,,null,null,,61.599822,-149.504909
Maag & Stucki Automotive,47.462532,9.045775,,null,null,,47.462532,9.045775
Better Torque Automotive,35.474271,-97.543094,,null,null,,35.474271,-97.543094
One Call Automotive Mobile Car Mechanic,51.474678,5.622127,,null,null,,51.474678,5.622127
Star & Circle Automotive,null,null,,-31.939821,115.8162,,-31.939821,115.8162
Ron Spink Automotive,8.152611,99.894086,,null,null,,8.152611,99.894086
Diamond Stance Automotive,33.994268,-117.812803,,null,null,,33.994268,-117.812803
Red Plum Automotive Brokering Service,null,null,,null,null,,null,null
Carbar,31.714356,35.19956,,null,null,,31.714356,35.19956
Isuzu UTE Australia,-27.211354,153.045135,,null,null,,-27.211354,153.045135
Ferrari Sydney and Ferrari North Shore,-37.727773,144.963659,,null,null,,-37.727773,144.963659
AMA Group Ltd,null,null,,null,null,,null,null
CarsGuide,null,null,,null,null,,null,null
CENTRAL COAST AUTOMOTIVE PTY LIMITED,15.30714,120.79762,,null,null,,15.30714,120.79762
Kmart Tyre & Auto Service,41.265287,-96.099883,,null,null,,41.265287,-96.099883
WESTERN REGION AUTOMOTIVE PTY LIMITED,11.13,122.53,,null,null,,11.13,122.53
Club Assist - Asia Pacific,null,null,,null,null,,null,null
MotorOne Group,-25.511225,-54.609282,,null,null,,-25.511225,-54.609282
Curtis Coast Automotive,null,null,,null,null,,null,null
Volkswagen Group Australia,52.590337,-1.627768,,null,null,,52.590337,-1.627768
Hahn Automotive,48.386096,9.993436,,null,null,,48.386096,9.993436
Holden,null,null,,null,null,,null,null
Intrepid Control Systems,18.443938,73.821705,,null,null,,18.443938,73.821705
Fiat Chrysler Automobiles (FCA) Australia,33.569838,-7.625892,,null,null,,33.569838,-7.625892
Manheim Australia,-23.992438,134.050443,,null,null,,-23.992438,134.050443
Renault Australia,47.289581,9.654726,,null,null,,47.289581,9.654726
Mitsubishi Motors Australia,null,null,,null,null,,null,null
Toyota Motor Corporation Australia,35.080967,137.158608,,null,null,,35.080967,137.158608
Barts Automotive,27.37254,91.598755,,null,null,,27.37254,91.598755
MJS Automotive,59.400492,18.034639,,null,null,,59.400492,18.034639
InStyle Automotive,48.191446,11.548666,,null,null,,48.191446,11.548666
Specialised Automotive Solutions,36.206621,-85.442516,,null,null,,36.206621,-85.442516
General's Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
AAA Automotive Pty Ltd,-33.779957,151.277308,,null,null,,-33.779957,151.277308
BLAKEHURST AUTOMOTIVE,null,null,,null,null,,null,null
SBL AUTOMOTIVE,-14.072768,-66.787582,,null,null,,-14.072768,-66.787582
Huntingdale Automotive Repairs,-32.083154,115.965591,,null,null,,-32.083154,115.965591
Faranda Automotive Service,36.177378,43.940556,,null,null,,36.177378,43.940556
Jax Automotive Detailing,30.369914,-81.660992,,null,null,,30.369914,-81.660992
CASSELS Automotive,50.705341,7.099711,,null,null,,50.705341,7.099711
Ace Automotive Mechanical,40.874802,-73.619848,,null,null,,40.874802,-73.619848
Apex Automotive Services,48.214364,-114.276103,,null,null,,48.214364,-114.276103
Mototech Automotive,48.855564,16.050343,,null,null,,48.855564,16.050343
Birrong Automotive,-33.89292,151.020613,,null,null,,-33.89292,151.020613
BILLTECH AUTOMOTIVE,43.98613,-92.230336,,null,null,,43.98613,-92.230336
Skaza's Automotive,70.55565,25.84025,,null,null,,70.55565,25.84025
Commercial Automotive Services,null,null,,null,null,,null,null
Currimundi Automotive Service,null,null,,null,null,,null,null
JATO Dynamics Asia-Pacific,51.576859,-0.342564,,null,null,,51.576859,-0.342564
Aitezaz Khan Automotive,null,null,,null,null,,null,null
Axalta ANZ – Australia & New Zealand,49.239745,-123.130356,,null,null,,49.239745,-123.130356
Jowett Motor Group,34.103085,-118.092675,,null,null,,34.103085,-118.092675
Motor Dealer Xchange,14.556337,121.137197,,null,null,,14.556337,121.137197
Fulcrum Suspensions Group,null,null,,null,null,,null,null
CMS Strategic Automotive Advisors,null,null,,-34.897945,138.59166,,-34.897945,138.59166
AutoGuru,null,null,,null,null,,null,null
P&M Automotive Equipment,null,null,,null,null,,null,null
Autopact,null,null,,null,null,,null,null
Autopact,null,null,,null,null,,null,null
Platinum Automotive Detailing,-25.514686,27.128727,,null,null,,-25.514686,27.128727
Bass Automotive Control,47.271536,-93.609483,,null,null,,47.271536,-93.609483
Hawkesbury Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
BMV Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
ATV Automotive,58.2,16,,null,null,,58.2,16
Westend Automotive Centre,38.800337,-77.324484,,null,null,,38.800337,-77.324484
Motown Automotive Repairs,42.68108,-84.511266,,null,null,,42.68108,-84.511266
PMS AUTOMOTIVE,34.558926,38.311544,,null,null,,34.558926,38.311544
Assured Automotive Australia,-31.945075,115.919931,,null,null,,-31.945075,115.919931
Australian Automotive Distribution,37.207667,-93.248678,,null,null,,37.207667,-93.248678
Integral Automotive,16.27448,-94.46017,,null,null,,16.27448,-94.46017
Business Automotive Solutions Pty Ltd,-35.076073,138.523991,,null,null,,-35.076073,138.523991
ABS Automotive Service Centres,-37.804411,144.992617,,-37.803425,145.01105,,-37.803425,145.01105
Airport Toyota (IDOM Automotive Group),-37.717075,144.893794,,null,null,,-37.717075,144.893794
GSD Automotive,49.053297,8.842286,,-37.803425,145.01105,,-37.803425,145.01105
Delta Automotive Industries,5.448632,5.771322,,-27.47126,153.01831,,-27.47126,153.01831
SGF Automotive,37.19736,-93.281942,,null,null,,37.19736,-93.281942
Eurokars Automotive Holdings Pty Ltd Trading As Bayswater Mazda,null,null,,-31.939821,115.8162,,-31.939821,115.8162
Burton Automotive Group,52.80728,-1.64263,,null,null,,52.80728,-1.64263
Balmain Automotive,-33.859213,151.181732,,null,null,,-33.859213,151.181732
Spirts'n'Squirts Automotive Detailing,39.567061,-76.356672,,null,null,,39.567061,-76.356672
Envy Automotive,46.68744,6.46158,,null,null,,46.68744,6.46158
AJR Automotive,17.50363,43.28216,,null,null,,17.50363,43.28216
Formula Automotive,null,null,,null,null,,null,null
Collingwood Automotive Repairs,44.587985,-80.238686,,null,null,,44.587985,-80.238686
Intune Automotive Centre,38.800337,-77.324484,,-35.980083,145.7452,,-35.980083,145.7452
Vast Automotive,43.722033,-79.664942,,null,null,,43.722033,-79.664942
The Luxury Automotive Group,null,null,,-33.84907,151.13834,,-33.84907,151.13834
Amato Automotive,38.37355,15.96097,,null,null,,38.37355,15.96097
Manningham Automotive Mechanical,-37.770744,145.177422,,null,null,,-37.770744,145.177422
TLC Automotive Parts,42.80288,-86.079762,,null,null,,42.80288,-86.079762
Crete Automotive Engineering,41.458557,-87.610558,,null,null,,41.458557,-87.610558
Governor Automotive,-38.008637,145.098015,,null,null,,-38.008637,145.098015
Dane Automotive Team,43.250582,-89.499545,,null,null,,43.250582,-89.499545
Otway Automotive,-38.49306,143.601837,,null,null,,-38.49306,143.601837
Matwil Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
Bickers Automotive,53.51358,-2.56937,,null,null,,53.51358,-2.56937
Cardinia Automotive Repair Services,49.04513,-122.348568,,null,null,,49.04513,-122.348568
Exmouth Automotive & Boating Services,null,null,,null,null,,null,null
Moderncar (Tyres and Automotive),null,null,,-38.122845,144.35031,,-38.122845,144.35031
Stewart Byrnes Automotive Pty Ltd,36.48131,-87.838459,,null,null,,36.48131,-87.838459
Rod Howes Automotive,51.107691,9.12249,,-27.47126,153.01831,,-27.47126,153.01831
Steve Toms Automotive Services,null,null,,null,null,,null,null
Welcome To Westernlink Automotive,null,null,,null,null,,null,null
A1 Advanced Automotive,50.726087,-1.15195,,null,null,,50.726087,-1.15195
Auto-Carbs Automotive,52.336845,14.069062,,null,null,,52.336845,14.069062
Adam Gorrell Automotive &,22.3756,57.52334,,null,null,,22.3756,57.52334
Oakes Road Automotive,36.989859,-122.062855,,null,null,,36.989859,-122.062855
Sapphire Marine Automotive,-23.461141,147.717114,,null,null,,-23.461141,147.717114
Doulman Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Protune Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Edgecliff Automotive,32.661345,-97.345734,,null,null,,32.661345,-97.345734
Joyce Automotive Engineers,38.837055,-77.324464,,null,null,,38.837055,-77.324464
SBR Automotive,45.304408,-93.556723,,null,null,,45.304408,-93.556723
TMW Automotive,46.958995,7.455519,,null,null,,46.958995,7.455519
Alderley Automotive,-27.425514,153.00258,,null,null,,-27.425514,153.00258
Medicar Automotive Solutions,35.851818,-84.241518,,null,null,,35.851818,-84.241518
Reflex Automotive Engineering,3.114611,101.638774,,null,null,,3.114611,101.638774
Procheck Automotive,null,null,,null,null,,null,null
Tassell Automotive,42.662667,-104.087459,,null,null,,42.662667,-104.087459
Revamp Automotive,-22.593989,17.076972,,null,null,,-22.593989,17.076972
Ravenhall Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Kel's Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
Scase Automotive,51.068929,-114.004832,,null,null,,51.068929,-114.004832
Kotara Automotive,-32.944882,151.69807,,null,null,,-32.944882,151.69807
SILVERTHORNE AUTOMOTIVE,39.657615,-106.0896,,null,null,,39.657615,-106.0896
Voldat Automotive,43.98613,-92.230336,,null,null,,43.98613,-92.230336
Uphill Automotive,-0.518874,30.117875,,null,null,,-0.518874,30.117875
Lockyer Automotive,-27.62106,152.234962,,null,null,,-27.62106,152.234962
Brian Swain Automotive Kippa-Ring,null,null,,null,null,,null,null
Extrem Exhaust and Automotive,-26.631847,152.953431,,null,null,,-26.631847,152.953431
C.P Automotive,51.064711,-113.983071,,null,null,,51.064711,-113.983071
Motson S Automotive Service,36.177378,43.940556,,null,null,,36.177378,43.940556
Tunemaster Mobile Automotive Services,61.599822,-149.504909,,null,null,,61.599822,-149.504909
Jervis Bay Automotive,-35.13333,150.7,,null,null,,-35.13333,150.7
East Lismore Automotive,null,null,,null,null,,null,null
Hartrick European Automotive,42.915885,-71.364238,,null,null,,42.915885,-71.364238
GLENN SNELSON AUTOMOTIVE,39.591607,-122.392228,,null,null,,39.591607,-122.392228
Mike Eddes Automotive,null,null,,null,null,,null,null
Speedmaster ™,48.039763,14.005045,,null,null,,48.039763,14.005045
Toyo Tyre & Rubber Australia,37.378862,-121.949236,,null,null,,37.378862,-121.949236
Lexus Of Berwick,34.13184,-118.255467,,null,null,,34.13184,-118.255467
Bolwell Corporation,-38.011205,145.102952,,null,null,,-38.011205,145.102952
MFI Service Bodies Warning Systems,null,null,,null,null,,null,null
Lumen Freedom,46.740837,11.955919,,null,null,,46.740837,11.955919
Berwick Motor Group,null,null,,null,null,,null,null
Patterson Cheney Cars and Trucks Pty Ltd,null,null,,null,null,,null,null
Digicall Assist,43.340138,-8.403227,,null,null,,43.340138,-8.403227
M.A.C Automotive,33.832609,-118.100174,,null,null,,33.832609,-118.100174
Automotive Security Research Group (ASRG),55.789839,49.156254,,null,null,,55.789839,49.156254
The Automotive Group,32.807809,-97.204778,,null,null,,32.807809,-97.204778
Automotive Holdings Group (AHG),null,null,,null,null,,null,null
Automotive Superstore Pty Ltd,-33.779957,151.277308,,-33.84907,151.13834,,-33.84907,151.13834
Automotive Talent,55.789839,49.156254,,null,null,,55.789839,49.156254
Automotive Performance Solutions / Roaring Forties,null,null,,-37.803425,145.01105,,-37.803425,145.01105
Automotive Market Research,21.435586,39.811558,,null,null,,21.435586,39.811558
Automotive Historians Australia,40.338506,-75.472078,,-37.803425,145.01105,,-37.803425,145.01105
Automotive Dealer Magazine,null,null,,null,null,,null,null
Automotive Brands P/L,51.474678,5.622127,,null,null,,51.474678,5.622127
MG Motor Australia,16.777418,96.145362,,null,null,,16.777418,96.145362
Essendon Isuzu UTE (IDOM Automotive Group),-37.7512,144.91246,,null,null,,-37.7512,144.91246
Toyota Boshoku Australia,35.080967,137.158608,,null,null,,35.080967,137.158608
Adelaide BMW,-34.929075,138.602578,,null,null,,-34.929075,138.602578
Auto League,39.893361,-75.165508,,null,null,,39.893361,-75.165508
Westaflex,51.880382,8.452352,,null,null,,51.880382,8.452352
Motor Traders'​ Association of NSW,-31.755451,115.769308,,null,null,,-31.755451,115.769308
HELLA Australia,-23.992438,134.050443,,null,null,,-23.992438,134.050443
Dutton Group,33.240304,-87.570137,,null,null,,33.240304,-87.570137
Nulon Products Australia Pty Ltd,28.7218,86.6168,,null,null,,28.7218,86.6168
Howe & Co,null,null,,null,null,,null,null
HFH Auto Group,null,null,,null,null,,null,null
Class One Finance & Automotive,null,null,,null,null,,null,null
Andrew De Wit Automotive,null,null,,null,null,,null,null
T.N.K Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
B.D.C Automotive,null,null,,null,null,,null,null
Shire One Stop Automotive,null,null,,null,null,,null,null
North Shore Mobile Automotive Repairs,null,null,,null,null,,null,null
D.J.S Automotive,35.907504,-79.657235,,null,null,,35.907504,-79.657235
S.J.F. Automotive,49.272184,4.072814,,null,null,,49.272184,4.072814
Leonhardt Automotive Mechanical,10.640576,-61.301171,,null,null,,10.640576,-61.301171
Hardwire Automotive Installations,null,null,,null,null,,null,null
Rigoli Automotive,43.789669,10.419693,,null,null,,43.789669,10.419693
AVW Automotive,51.937297,7.651483,,null,null,,51.937297,7.651483
Racecourse Automotive Services,null,null,,null,null,,null,null
Curtis Automotive and Engineering,33.999136,-85.986373,,null,null,,33.999136,-85.986373
Euroclass Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
Everlast Automotive Spares,-37.769825,144.98114,,null,null,,-37.769825,144.98114
Flash Automotive Repairs,null,null,,null,null,,null,null
Melbern Automotive,41.467,-84.65134,,null,null,,41.467,-84.65134
MBC Automotive,-1.912621,11.896278,,null,null,,-1.912621,11.896278
Addison Automotive,41.920987,-87.993389,,null,null,,41.920987,-87.993389
ATS Automotive Services,42.157201,-71.392634,,null,null,,42.157201,-71.392634
Cracka Automotive Transport,-33.850663,150.914516,,-25.574999,134.3547,,-25.574999,134.3547
PENRITH AUTOMOTIVE PTY LTD,-33.746679,150.699109,,null,null,,-33.746679,150.699109
Bodytech Automotive,4.597833,-74.108676,,-33.84907,151.13834,,-33.84907,151.13834
ARP Automotive,32.226665,-95.058836,,null,null,,32.226665,-95.058836
DNA Automotive Repairs,null,null,,null,null,,null,null
Steinborner Automotive,50.08333,6.63333,,null,null,,50.08333,6.63333
Go2 Automotive,39.920166,-75.32623,,null,null,,39.920166,-75.32623
Autoscreens Automotive Glass,36.199201,-81.092318,,null,null,,36.199201,-81.092318
Ingrams Automotive,45.181495,-67.043293,,null,null,,45.181495,-67.043293
Northlands Automotive,-31.862039,115.823725,,null,null,,-31.862039,115.823725
Malvern Automotive Repairs,null,null,,null,null,,null,null
Ecotune Automotive Services,null,null,,null,null,,null,null
Direct Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
Penrose Automotive,38.868955,-77.082878,,null,null,,38.868955,-77.082878
Futuris Automotive Interiors Holdings Pty Ltd.,null,null,,null,null,,null,null
Cannon Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Platinum Automotive Solutions,-25.514686,27.128727,,null,null,,-25.514686,27.128727
TD Automotive Services,17.295652,-62.709085,,null,null,,17.295652,-62.709085
Eastbound Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Jamison Automotive Services,36.177378,43.940556,,null,null,,36.177378,43.940556
Rage Automotive,48.24045,15.63595,,null,null,,48.24045,15.63595
Campsie Automotive Glass,null,null,,null,null,,null,null
Rockhampton Automotive Specialist,-23.10266,150.252476,,null,null,,-23.10266,150.252476
Mandurah Automotive DIY,-32.52837,115.736444,,null,null,,-32.52837,115.736444
Equipe Automotive,51.916278,-8.472231,,null,null,,51.916278,-8.472231
Drever Automotive Services,null,null,,null,null,,null,null
JKJ Automotive Centre,38.800337,-77.324484,,null,null,,38.800337,-77.324484
Hawthorn Automotive Improvements,null,null,,null,null,,null,null
Kariong Automotive,-33.442496,151.294544,,null,null,,-33.442496,151.294544
Coltech Automotive,9.9773,-84.137857,,null,null,,9.9773,-84.137857
Balgowlah Automotive,-33.794767,151.260717,,null,null,,-33.794767,151.260717
Quadrant Automotive Suspensions,null,null,,null,null,,null,null
Australian Automotive Electrical Wholesale Pty. Ltd.,null,null,,null,null,,null,null
A G A Automotive Services,55.352046,25.291923,,null,null,,55.352046,25.291923
Sultans Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
Futuris Automotive Group Limited,null,null,,null,null,,null,null
Styling Automotive,53.208602,50.170336,,-27.47126,153.01831,,-27.47126,153.01831
Advanced Automotive Services,42.246975,-83.586273,,null,null,,42.246975,-83.586273
Hartech Automotive Services,-38.008717,145.102551,,null,null,,-38.008717,145.102551
The Workshop Automotive Repair Centre,14.247127,121.374486,,null,null,,14.247127,121.374486
Aussie Automotive,null,null,,null,null,,null,null
Werribee Automotive,-37.89479,144.661343,,null,null,,-37.89479,144.661343
Fueltech Automotive,43.98613,-92.230336,,null,null,,43.98613,-92.230336
Alden Automotive,null,null,,null,null,,null,null
Crossmember Automotive Repairs,-38.022981,144.415607,,null,null,,-38.022981,144.415607
RYCO Group Pty Ltd,-37.831937,144.992414,,null,null,,-37.831937,144.992414
BTP Automotive,40.776454,-79.949502,,null,null,,40.776454,-79.949502
Lee's Automotive,32.399355,-87.016329,,null,null,,32.399355,-87.016329
