Name,Address_0,Latitude_0,Longitude_0,place_id
Alltel Australia,"622 Ferntree Gully Rd, Wheelers Hill VIC 3150, Australia",-37.9042384,145.1641471,ChIJ4ZUbtGYV1moRXT27z7Hl5fU
Robustel,"1 Contour Cl, Research VIC 3095, Australia",-37.6998505,145.1861835,ChIJ__9vQYs21moR3o8IoIYJkJ0
GoLogic Group,"Suite C3/C4, 21, Lake St, Cairns City QLD 4870, Australia",-16.9248265,145.777598,ChIJ-f-vdJNmeGkRxNrr1iSDA84
Telarus,"Level 25/500 Collins St, Melbourne VIC 3000, Australia",-37.8176127,144.9574838,ChIJOw3YaUtd1moRpBc2GQO2bz4
Coevolve,"21 Merchant Rd, Singapore 058267",1.2880726,103.8447117,ChIJaR0fS3UZ2jERIFbEQLN39BA
Hypha,"5 City Walls, Chester CH1 2JG, United Kingdom",53.1938719,-2.8927378,ChIJB60RyeTdekgRHgtW8tWg9C4
Anttel Communications Group,"38/23 Narabang Way, Belrose NSW 2085, Australia",-33.7083113,151.2121566,ChIJF0Y_5zGHc2sRaR5qURsAEDo
Hubify Limited (ASX: HFY),null,null,null,null
Tait Communications Brasil,"Av. Lavandisca, 777 - Conjunto 62 - Moema, São Paulo - SP, 04515-011, Brazil",-23.6034409,-46.6631436,ChIJfQ8MAQVazpQRHX_E0ayGxH4
Pathfinder Technology Group,"9/213 Balcatta Rd, Balcatta WA 6021, Australia",-31.86075,115.81682,ChIJd7dizUKuMioRRZyFlGMEyFc
ITT Communications,"16 Holland St, Northgate QLD 4013, Australia",-27.3928225,153.0708613,ChIJkVNk_ixZkWsRfjDrV2Na8MQ
Smart Health Australia,"B/469-479 Glen Huntly Rd, Elsternwick VIC 3185, Australia",-37.8850195,145.0078135,ChIJva9O7wFp1moRFrcJBiWXWp0
UHF Comms,"25 Civil Rd, Garbutt QLD 4814, Australia",-19.2705327,146.7627318,ChIJxcSeT8f51WsRzExS5wF9fRQ
Tele2 Australia,null,null,null,null
Global Data Center Engineering,"3 Temasek Avenue #28-01 Centennial Tower Singapore 039190, Singapore 039190",1.2940014,103.8597016,ChIJUahR0a4Z2jER819koPHUnMU
Metcom,"Perpa Ticaret Merkezi B Blok NO 1102, 34384 Şişli/İstanbul, Turkey",41.06109,28.97072,ChIJNe85Uzu3yhQRbVOh5Av3GWU
AcomHR,"11/122 Arthur St, North Sydney NSW 2060, Australia",-33.838745,151.2098344,ChIJg13-3fKuEmsRuo4PDr3Xhhw
INTRACENT,"2 Brandon Park Dr, Wheelers Hill VIC 3150, Australia",-37.9045945,145.1644028,ChIJK7Y3XtQV1moRSa4YeOT9qdM
Connectivity Index,"Jalan Kampung Jawa, Kawasan Perindustrian Bayan Lepas, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.3233725,100.3007347,ChIJ2aPyZmHASjARp-Ahc85-4uQ
Great Outcomes,"8B Komaru Street, Remuera, Auckland 1050, New Zealand",-36.8742504,174.8052812,ChIJZVZEaXRIDW0RrYANsJ-y2dY
MyITHub,null,null,null,null
Star2M,"11 Industrial Dr, Somerville VIC 3912, Australia",-38.2200208,145.1811368,ChIJq6rqKDXg1WoRGOV2uMhwviY
Mobiletronics - Vodafone's Business Channel,null,null,null,null
Creative Business Solutions - CBS,"29-12, Q Sentral, 2A, Jalan Stesen Sentral 2, 50470 Kuala Lumpur, Malaysia",3.1367908,101.6879381,ChIJ31m-WM9JzDER4VSg98D37tc
BroadConnect Telecom,"151 N Rivermede Rd, Concord, ON L4K 0C4, Canada",43.819806,-79.48374,ChIJrfFZ1pcuK4gRnz815O6EP8I
Pacific Wireless Communications Pty Ltd,null,null,null,null
Connect Communications & Electronics,"586 Siglap Rd, Singapore 455950",1.3202182,103.9205709,ChIJv_GTzq4i2jERN2zXm03GLns
gomo Australia,"41 East St, Granville NSW 2142, Australia",-33.832393,151.012942,ChIJGbur3DGjEmsReC5Lp7FwsHo
anytech,"Unnamed Road,, Kibing, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29424, Indonesia",1.054456,103.984836,ChIJJWDH78eN2TERgq2Z6O8P4So
BusinessCo,null,null,null,null
RAMSDEN TRAINING,"Lambton NSW 2299, Australia",-32.9107117,151.7179236,ChIJOWVY4JsVc2sRP6Ehr0R779w
Better Life Mobile,null,null,null,null
RAD Communications Pty Ltd,null,null,null,null
EcoTelco,null,null,null,null
Talking Point Telecommunications,"35/287 Victoria Rd, Rydalmere NSW 2116, Australia",-33.81234,151.0359462,ChIJH9xlhHqjEmsRp66ybMzUQjk
"GR Phones ""One Stop Phone Shop""","409 Dons Drive, London, KY 40741, United States",37.113655,-84.0935897,ChIJ--LwMnrNXIgRQIRvY8QeLmo
Kingkong Telecommunications Technician,"No 82, Jalan MP18, Taman Merdeka Permai, 75350 Batu Berendam, Malacca, Malaysia",2.2514452,102.2400846,ChIJZ7gPPvLHzTERYADOj_D-7pg
NDSCO pty. ltd,"Muscat, Oman",23.596363,58.4196357,ChIJnTLvUAr_kT4RlBsDVxBAB2U
ConceroTel,"Innovation Centre Sunshine Coast, 90 Sippy Downs Dr, Sippy Downs QLD 4556, Australia",-26.715969,153.059562,ChIJ93Gt4G-ek2sRhs2xNx6gq78
SigTel,"UNIT F-202, TOWER NO.8, INFORMATION TECHNOLOGY CENTER BELAPUR RLY. STN. COMPLEX, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0191357,73.0388555,ChIJv4ErZq3D5zsRlnVbKvxN_VM
Access One Telecom,"820 W Jackson Blvd, Chicago, IL 60607, United States",41.878272,-87.6480603,ChIJO12N1MIsDogRaJzYvuIuRNI
Vodafone Business Centre South,"Suite 8, Commercial, Tower 10/36 Marine Parade, Southport QLD 4215, Australia",-27.9689132,153.415635,ChIJsc_AWc0PkWsREx4z_HUkwFI
HasTek Smart Security Systems,"Burnside Heights VIC 3023, Australia",-37.727,144.76,ChIJj_HNwuf11moRUMSK1rwdKJQ
Aria Telco Management,"Tapping WA 6065, Australia",-31.719,115.795,ChIJq6ou0wZTzSsRZ7o1ayz_tPA
Zamro International,null,null,null,null
Interactive Cabling P/L t/a Interactive Electrical & Communication Services,"Cintech Bldg 73, Science Park Dr, #01-14, Singapore 118254",1.2901435,103.7898538,ChIJrcGVeF8P2jERthe8AO2aIBQ
bbstore.com.au,null,null,null,null
f3,"U Mall, Lot F3, 4,5 ,, 45, Jalan Pulai 20, Taman Pulai Utama, 81110 Skudai, Johor, Malaysia",1.5463733,103.6221386,ChIJHbv4Cxt02jERCdL--LJNl2Q
Best Telecom Group,null,null,null,null
Moblink Australia Pty Ltd,"Chifley Plaza, 24/2 Chifley Square, Sydney NSW 2000, Australia",-33.865815,151.2117616,ChIJJQ4oHEKuEmsRG8CCxHv5yzY
Exelysis,"35 Grafton Way, Bloomsbury, London W1T 5DB, United Kingdom",51.5234387,-0.1375734,ChIJVVVw-igbdkgRvlUDhjYTTDo
TechForce Management,"Toorak Corporate, 23 Milton Parade, Malvern VIC 3144, Australia",-37.845949,145.038989,ChIJW1upmxpC1moRBgmRJTQVivM
Seeker Wireless,"10 Ang Mo Kio Street 65, #04-16, Techpoint, Singapore 569059",1.3894792,103.8491637,ChIJT7fK3ZYW2jERAZwoB113oo4
LANCOMM PTY LTD,"5/116-118 McCredie Rd, Guildford West NSW 2161, Australia",-33.850721,150.959024,ChIJx6frUWG9EmsRRxyOl3nUseY
Icon Alpha Pty Ltd,"16 Collyer Quay, #22-01/02 Income at Raffles, Singapore 049318",1.2842345,103.8524453,ChIJQRHC_qQZ2jERxdh0VA4k6p8
sNET,"7 Airline Road, #01-04, Cargo Agents Building E, Singapore 819834, Singapore 819834",1.382831,103.999542,ChIJ2WxM9Qw82jERrgA794mcJm0
Alpha Solutions Australia,"10 Science Park Rd, #04-16 The Alpha, Singapore 117684",1.2882828,103.7796754,ChIJMZ6E98Ua2jERJof9j9is2HM
BM Tronics - Australia Wide Tracking Services,"2612/1 Freshwater Pl, Southbank VIC 3006, Australia",-37.8217362,144.962136,ChIJ_79J-Fpd1moRnaAufU1uJfo
Accelerate Communications,"234 S Pine Rd, Enoggera QLD 4051, Australia",-27.4182988,152.9950461,ChIJH_mSoyxXkWsRrKoNQkcRul0
Advance Phone International,"No. 14, Robinson Road, #13-00, Far East Finance Building, 048545, Singapore 048545",1.2822158,103.8508602,ChIJRVMXgQ4Z2jEROpXMvE2Chlg
Telco7,"Level 1/199 Fitzroy St, St Kilda VIC 3182, Australia",-37.857272,144.982127,ChIJb4Iv8hdG1moR_zN5Uf5ayZE
Australian Communications Company,"320 Adelaide St, Brisbane City QLD 4000, Australia",-27.464772,153.029015,ChIJDY9veR1akWsRgT8VsockyhU
Exim Kabel Kft.,"Nagytarcsa, Naplás út 6, 2142 Hungary",47.5200628,19.2612059,ChIJY72GF5LEQUcRWQcvKBNGAAE
TBC Solutions,"4 International Rd, Singapore 079903",1.327837,103.703071,ChIJNS1PhooP2jER3jSZ7JLKMMw
Bibtech Pty Ltd,"607/434 St Kilda Rd, Melbourne VIC 3004, Australia",-37.8374464,144.9751116,ChIJVTRXqx1o1moRlFYMXlNHhz4
Carecom Solutions Pty Ltd,"4/123 Muriel Ave, Moorooka QLD 4105, Australia",-27.5414523,153.0141015,ChIJCd0sy6tbkWsRP_9_BYtn_Ug
Strone Technology Pty Ltd,"182 Cecil St, #08-01 Fraser Tower, Singapore 069547",1.2785087,103.8473994,ChIJr8Q-bhIZ2jERTPUwRq1vYZg
Astron Communication and Information Services,"282 Victoria Ave, Chatswood NSW 2067, Australia",-33.7953384,151.1867276,ChIJP3pbZtOoEmsRf_FBundkasE
Venture Tele Solutions Pvt. Ltd,"18 Tai Seng St, #04-01, Singapore 539775",1.336588,103.888801,ChIJp_73RY0X2jER7xWt9ox_c1I
Comdate Pty Ltd,"Exchange Tower, Level 1/530 Little Collins St, Melbourne VIC 3000, Australia",-37.8168746,144.9570946,ChIJpxmOR0xd1moRRb4w64prn8Y
FiberCo,"Elbaweg 40-C, 1607 MP Hem, Netherlands",52.6537919,5.1871113,ChIJhQRJAGCmyEcRpiIKCeNXyZU
First Class Electronic Services Pty Ltd,"1 Fusionopolis Walk, #10-01 Solaris, South Tower, Singapore 138628",1.29797,103.790109,ChIJ7drMdk8a2jER9FBy_-_eZwQ
CCNC Solutions Australia,"1 Peter Parade, Old Toongabbie NSW 2146, Australia",-33.7852436,150.9730826,ChIJyTsYC2GiEmsRd7MEHTdxcBY
ARISTEL NETWORKS PTY LTD,"1/25 Howleys Rd, Notting Hill VIC 3168, Australia",-37.9028636,145.1374613,ChIJB8DPykwV1moRHWP5ejgnEOE
IP Telecom,"315 Alexandra Rd, #05-02, Singapore 159944",1.2887841,103.8065021,ChIJSzLJ28wb2jERHy9TAG9ZZ6w
Hackers Libray,"900 South Woodlands Drive #01-03 Woodlands Civic Centre, Singapore 730900",1.434826,103.7873189,ChIJqVqJA6YT2jERen84koMFzGM
Laceys.tv,"2/58 Pilkington St, Garbutt QLD 4814, Australia",-19.2719188,146.7674251,ChIJccBFpcb51WsRxuShb5tBUDI
Aurilo Communications,"88 Phillip St, Sydney NSW 2000, Australia",-33.8649064,151.2119199,ChIJafAiI2quEmsR1uFqnwQKYrI
Areva Communications Pty. Ltd.,"46 Kim Yam Rd, #03-08, Singapore 239351",1.2928106,103.8386992,ChIJ3_g7k2sZ2jEREa3_BQftmSU
Dynamic Audio Visual Solutions,"1090 Lower Delta Road #04-06 Mapletree Industrial, Singapore 169201",1.2799256,103.8213615,ChIJO4q1-Ncb2jERAeyCcQe-a-Q
Spark Wholesale,"PEOPLE'SPARK COMPLEX #01-78D, 1 Park Rd, Singapore",1.2841947,103.842484,ChIJ05CaR6UZ2jERY4hWNs_mdWQ
National Infrastructure Solutions,"241 Browns Rd, Noble Park North VIC 3174, Australia",-37.9527136,145.1813903,ChIJl5z2S7Nq1moRe3SnUey-IIs
Expert Data Cabling Pty Ltd,"10 Virginia Rd, Newton SA 5074, Australia",-34.878331,138.684879,ChIJfVzWvTnKsGoRMRaJ7lejCfY
FreedomPTT,null,null,null,null
Golden Saint Technologies,"3026A Ubi Rd 3, Singapore 408655",1.330995,103.8970815,ChIJHyZAVfEX2jERgsvL9rMej-8
AKOM Pty Ltd,"10/39-45 Cessna Dr, Caboolture QLD 4510, Australia",-27.0851256,152.9855762,ChIJj2K2tUDyk2sRbwuHqsjA6-Q
ReadiiTel,"F5/460 Bourke St, Melbourne VIC 3000, Australia",-37.8149345,144.9600593,ChIJq6r6Pktd1moRf5SZntHOmx8
Telco ICT,"403/685 Burke Rd, Camberwell VIC 3124, Australia",-37.8330085,145.0560334,ChIJb5GAyIVB1moRLX8J08xwVVU
Walker Newman & Associates,"23 Stiles Ave, Burswood WA 6100, Australia",-31.9591224,115.9017045,ChIJK6FGpae7MioRaEJxOzacqQY
OCCOM,"1 Chandos St, St Leonards NSW 2065, Australia",-33.8222765,151.1956087,ChIJD0n40emuEmsRpgyFxPwpQ84
Easytel Australia,"Suite 102/18-20 Ross St, Parramatta NSW 2150, Australia",-33.8073255,151.0049753,ChIJhzdVCxmjEmsRQjgbGiOnz9I
Telstra Business Technology Centre Melbourne North West,"Shop 14/428 Old Geelong Rd, Hoppers Crossing VIC 3029, Australia",-37.8694517,144.7329061,ChIJZZDksPSI1moRXMEcimE6csU
Commend Australia,"9/38 Corporate Blvd, Bayswater VIC 3153, Australia",-37.8395466,145.2826676,ChIJyzmzuBE71moRAViaaqOr-LI
National Wireless Pty Ltd,"Level 30 South Beach Tower, 38 Beach Road, Singapore 189767",1.2956087,103.856456,ChIJSRjMng4Z2jERQ3dOmB6-ZX4
Business Telecom Australia,"49 Jln Pemimpin, #05-12 577203, Singapore 577203",1.3510244,103.8417888,ChIJK5etNTwX2jERKxQbavCLVMw
Opticore Pty Ltd,"Suite 30/44 Lakeview Dr, Scoresby VIC 3179, Australia",-37.9140911,145.2194476,ChIJJa7BwGhq1moR_0hxGLSWW9Y
Optus,"02-31A Kitchener Rd, Singapore 208511",1.3078912,103.8591949,ChIJq6oaK8gZ2jERtErgc8_ysKg
"MobileComm Professionals, Inc","plot no 758, 2nd Floor, Udyog Vihar Phase V, Sector 19, Gurugram, Haryana 122016, India",28.5034302,77.0847301,ChIJ_Q6htUAZDTkRUhw426e_hwA
nbn™ Australia,"41/360 Elizabeth St, Melbourne VIC 3000, Australia",-37.8108218,144.962108,ChIJ-WVRZrRC1moRF6nrRP3bTLk
BT for global business,"8 Changi Business Park Ave 1, Singapore 486018",1.334844,103.963907,ChIJlyDtWKwi2jERrRisOc9_U34
Transaction Network Services,"Level 30 South Beach Tower, 38 Beach Road, Singapore 189767",1.2956087,103.856456,ChIJSRjMng4Z2jERQ3dOmB6-ZX4
Telstra Enterprise,"8 Cross St, #22-01 Manulife Tower, Singapore 048424",1.282444,103.849026,ChIJC9efTAwZ2jERNSee6lgOkWk
ITC Global,"No. 10 Jalan Hasil, Kawasan Perindustrian Jalan Hasil No. 3 Jalan Hasil, Kawasan Perindustrian, Jalan Hasil, Tampoi, 81200 Johor Bahru, Johor, Malaysia",1.5211764,103.7328453,ChIJoSQlbIFt2jERWvidPHDhfNw
AirTrunk,"22 Loyang Dr, Singapore",1.3770288,103.9677079,ChIJ7Rkyb1o92jERmXOAijEb0Vo
Speedcast,"5A Toh Guan Rd E, #06-01, Singapore 608830",1.3395191,103.7511828,ChIJrxf1OxMQ2jER3BGxPF6a050
Tata Communications Transformation Services (TCTS),"18 Tai Seng St, #04-01, Singapore 539775",1.336588,103.888801,ChIJp_73RY0X2jER7xWt9ox_c1I
X4000 Communications,"55a/41 Gotha St, Fortitude Valley QLD 4000, Australia",-27.4594889,153.0321427,ChIJFYn7qfZZkWsRWzxoMnLeoD4
Telefirm,"154 Halifax St, Adelaide SA 5000, Australia",-34.932303,138.6076854,ChIJjy--I-TPsGoRCOGYPwaGa14
Ucomm Group,"Level 12/37 Bligh St, Sydney NSW 2000, Australia",-33.8659187,151.2097205,ChIJm8xt11WvEmsRlpz4D4WtpG4
Connectiv,"150 Kampong Ampat, Singapore 368324",1.3349989,103.8837209,ChIJ671JO44X2jERXWnmW-W66hM
Gain IT&T Consulting,"107 North Bridge Road, Funan Mall, #03-11 & #03-K08, Singapore 179105",1.2911354,103.8501524,ChIJnY_FZ-EZ2jERRQ7lTJtg5W0
IPVS  Pty Ltd,"1021B Stanley St E, East Brisbane QLD 4169, Australia",-27.4881327,153.0500763,ChIJ_UqCgDdakWsRtgi3pC0g0Ak
Entrust ICT,"Unit 17/663 Victoria St, Abbotsford VIC 3067, Australia",-37.8112641,145.0123593,ChIJH5u2gTZC1moRLooiLcTlwqg
Noojee Contact Solutions,"8/10 Hoddle St, Abbotsford VIC 3067, Australia",-37.8089521,144.9919017,ChIJf9n0iORC1moRQr0KFC-J2fo
Tek Call Pty Ltd,"16/20 Duerdin St, Notting Hill VIC 3168, Australia",-37.9108365,145.143433,ChIJwd5Bj0UV1moR_zLHbwu5Tw0
Teletrack,"Salvador Gutiérrez 6051, Quinta Normal, Región Metropolitana, Chile",-33.4218871,-70.7165063,ChIJpwWOhgfEYpYRQ-RQdWcKWJ4
More Telecom Pty Ltd,"10 Anson Road, #26-05, International Plaza, 079903, Singapore 079903",1.2758977,103.8458975,ChIJNUUHRBMZ2jERMedIlwENAL4
AppHappening,null,null,null,null
Savvi Inc.,"29 Crombie Ave, Bundall QLD 4217, Australia",-28.0029281,153.4126688,ChIJr44yVD4FkWsRQeq71SJx3lE
PBN Global,"Shaw Towers #25-11, 100 Beach Road (S)189702, Singapore 189702",1.2963469,103.8567706,ChIJy1ZYha8Z2jERp9rB3wsdrnk
Advanced Network Services Australia,"30 Telford Cct, Yatala QLD 4207, Australia",-27.7410337,153.2266917,ChIJT8C90pRqkWsRDdhX900v93k
Gencom Wireless Solutions,"180 Hannell St, Wickham NSW 2293, Australia",-32.913947,151.7578907,ChIJBRNtCfgUc2sRfMMmdWRrpX8
Connected Farms,"6 Woodlands Square, Singapore 737737",1.434931,103.7858228,ChIJ10198QcT2jERzfWWit0lJdQ
TXO Optics,"Lot UD8,Upper Ground Floor Pudu Plaza Jalan Landak, off, Jalan Pudu, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.136966,101.7134428,ChIJwRKrDyQ2zDERQADnzWJB-Wo
Boost Mobile - Australia,"35 Lime St, Sydney NSW 2000, Australia",-33.8677371,151.2016935,ChIJKwL6iTiuEmsRQEpwsvmGvQY
CACloud Services China,null,null,null,null
Austindo Communications,"17 Possner Way, Henderson WA 6166, Australia",-32.1545525,115.7776906,ChIJd7VZ2TyZMioRxO27p-x3UVg
TC&C,"32, Jalan Utama 44, Mutiara Rini, 81300 Skudai, Johor, Malaysia",1.519062,103.6377156,ChIJUx3uwYBz2jERX67MW9AOJks
Leads Provider,null,null,null,null
TASC GROUP PTY LTD,"4 Hansen Cl, Burwood VIC 3125, Australia",-37.846587,145.129926,ChIJhd3hjYZA1moRZdDInY6Q7Zs
Gigafy,"595 Ross St, Heflin, AL 36264, United States",33.6447679,-85.5879453,ChIJn90kyQwBi4gR0Ov7s-sL-O8
Telstra Business Technology Centre Melbourne South,"240 Princes Hwy, Dandenong VIC 3175, Australia",-37.9699636,145.1991684,ChIJy-fK9SkV1moR-3_naosxjjE
Smartbill®,"Strada Radu Vodă 17, București 040273, Romania",44.425269,26.106135,ChIJK1k_Ehf_sUARxdclEsUobH8
New Telecom Australia,"Chifley Plaza, 24/2 Chifley Square, Sydney NSW 2000, Australia",-33.865815,151.2117616,ChIJJQ4oHEKuEmsRG8CCxHv5yzY
Clarity ICT,"13 Stratton St, Newstead QLD 4006, Australia",-27.4520392,153.0421636,ChIJqW25v5lZkWsREQCTxyln_Ng
Fonality Pty Ltd powered by NetFortris,"Suite 5/33 Waterloo Rd, Macquarie Park NSW 2113, Australia",-33.7849997,151.1302605,ChIJN3Sdcu2uEmsRrUWsIzU-Buo
PhoneCycle,null,null,null,null
Caznet,"172 Morphett St, Adelaide SA 5000, Australia",-34.926524,138.594125,ChIJY_pZb_KssGoRhMqbfB--N-M
IoTAS - Wireless Testing Group,"Unit 4 Quy Ct, Stow cum Quy, Cambridge CB25 9AU, United Kingdom",52.2237443,0.2266344,ChIJLUgLiLBv2EcR31Qtlt_ccXE
Dean Industries Group,"9/59 Erceg Rd, Yangebup WA 6164, Australia",-32.1204373,115.8021128,ChIJK3ZhyvWYMioRir0AxVizhdw
FibreconX,"Level 8/56 Pitt St, Sydney NSW 2000, Australia",-33.8638486,151.2092131,ChIJ0TyO9kGuEmsRUiffALnADy8
Isoton,"No. 28, Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1506026,101.7110105,ChIJAQBAOCs2zDERxNCYdUoOiJ4
Channel UC,"865 Mountbatten Rd, # 01-22/23/24/25, Singapore 437844",1.3037611,103.9008959,ChIJV1VVlW0Y2jERDxxYtUGkUA0
Telstra Business Technology Centre Sydney West,"164 Merrylands Rd, Merrylands NSW 2160, Australia",-33.83676,150.990667,ChIJAVKCvi29EmsRrXQJ09YpAS8
Wireless Communications Pty Ltd,"109 Defu Lane 10, Singapore 539225",1.354631,103.892242,ChIJH2D838cX2jER4hrTRKta4Dg
GoFax,"21 Lake St, Cairns City QLD 4870, Australia",-16.9247385,145.7778453,ChIJLwENDZNmeGkRmhZ5TPrIOsM
